CustomerID,Gender,Age,Annual Income,Spending Score,Profession,Work Experience,Family Size,CLUSTER,DISTANCE
996,Male,0.5641977712,-1.183851552,0.5025119213,Healthcare,-0.536050625,-0.389953359,4,1.6131869373
997,Female,-1.124174611,1.6421499634,-0.535624906,Artist,-0.026133265,-0.389953359,1,1.3620814717
998,Female,-0.631732667,1.3356754992,-1.036794409,Entertainment,1.5036188165,0.1174680581,1,1.4242120478
999,Male,-0.877953639,-0.716138026,1.5764465705,Artist,1.7585774967,-0.389953359,2,2.0846735595
1000,Male,1.6897793596,-0.971147168,0.8604901377,Entertainment,-1.045967986,-1.404796194,4,2.1674680214
1001,Female,1.5139072364,-0.631681551,-1.430570447,Entertainment,-1.045967986,0.1174680581,3,1.439277729
1002,Female,1.0918141408,-1.202894159,-1.645357377,Artist,0.2288254155,1.1323108925,3,1.6111826459
1003,Male,-0.561383817,1.0407446587,-0.213444512,Healthcare,-0.536050625,0.6248894753,1,1.7617008851
1004,Male,-1.440744433,-0.797533691,-0.213444512,Lawyer,-0.791009305,1.1323108925,2,1.6054091315
1005,Male,0.6345466205,0.1944308829,-1.71695302,Healthcare,-0.026133265,0.1174680581,3,1.1810185881
1006,Female,-1.440744433,0.4156399447,-1.609559555,Artist,-1.045967986,-0.897374776,1,1.9673592709
1007,Female,0.4235000726,-0.21261303,0.3235228131,Lawyer,-1.045967986,1.1323108925,3,1.4340821803
1008,Male,1.1973374147,-0.507281516,-0.070253225,Artist,1.2486601363,1.6397323097,3,2.1219323479
1009,Male,-1.440744433,0.894547288,1.6838400354,Healthcare,0.9937014561,1.1323108925,2,2.2176571748
1010,Male,0.7048954697,-1.073356336,0.5741075645,,-1.045967986,0.6248894753,3,1.7291011058
1011,Male,-1.229697885,1.1790057881,0.2877249914,Entertainment,-0.791009305,1.1323108925,2,2.1537961036
1012,Female,1.0918141408,0.3255646991,0.3951184563,Executive,-1.045967986,0.1174680581,4,1.3228145124
1013,Female,1.267686264,-0.145996702,-1.036794409,Artist,0.9937014561,0.1174680581,3,1.5488991992
1014,Male,1.3732095379,-0.594602033,0.1803315265,Artist,-0.791009305,0.6248894753,3,1.3168621623
1015,Female,0.9511164422,1.2136803851,-1.358974804,Executive,0.7387427759,-0.389953359,1,1.9500173648
1016,Female,-0.596558242,-0.215170992,0.3235228131,Entertainment,-0.026133265,0.1174680581,2,0.5921796553
1017,Female,1.7601282089,-1.197209798,1.1468727108,Entertainment,-0.791009305,1.6397323097,3,2.6749706885
1018,Female,1.267686264,0.5148757553,-0.428231441,Artist,-0.536050625,0.6248894753,3,1.0377647962
1019,Female,-0.842779214,-0.088825156,-1.036794409,Lawyer,-0.791009305,1.6397323097,3,1.9351945178
1020,Female,1.7601282089,0.7661900631,1.5406487488,Executive,-0.791009305,0.6248894753,4,2.1161180276
1021,Male,-0.27998842,0.1864290528,1.4332552839,Healthcare,-0.791009305,0.6248894753,2,1.5151133313
1022,Female,-1.686965406,0.8623213385,0.2877249914,Artist,-0.536050625,-0.897374776,1,1.8796780916
1023,Female,-0.139290722,-1.20814126,0.0013424183,Healthcare,-0.791009305,-0.389953359,2,1.6568615719
1024,Male,0.2124535248,-0.247243901,1.1110748891,Healthcare,-1.045967986,0.6248894753,2,1.6234368147
1025,Female,-1.018651338,0.7758972012,-0.929400944,Marketing,-1.045967986,-0.389953359,1,1.6560171715
1026,Female,-0.561383817,-0.579232398,-0.714614014,Artist,-0.791009305,-0.897374776,1,1.7898304465
1027,Male,1.5139072364,-1.174035099,0.8604901377,Entertainment,-0.791009305,0.6248894753,3,2.1081013061
1028,Male,1.5490816611,-0.479253248,0.03714024,Engineer,-1.045967986,0.1174680581,3,1.4780371418
1029,Male,0.388325648,1.2393693204,-0.464029263,Artist,0.2288254155,-0.897374776,1,1.504087516
1030,Male,-0.385511694,-0.194270037,-1.215783517,Doctor,-0.281091945,-0.897374776,1,1.2938080501
1031,Male,-1.194523461,0.0727855755,1.2900639973,Artist,-0.536050625,0.6248894753,2,1.2475972176
1032,Male,0.8807675929,0.8027448715,-1.251581339,Artist,-0.791009305,0.6248894753,3,1.2586815197
1033,Female,-0.068941872,-0.605358591,0.8962879593,Executive,-1.045967986,-1.404796194,4,1.6442256746
1034,Female,1.654604935,1.2736941106,1.0752770675,Doctor,1.2486601363,0.6248894753,4,2.4275104223
1035,Male,1.6897793596,-0.805972779,0.5025119213,Healthcare,-0.026133265,0.6248894753,3,1.7514841544
1036,Female,-0.491034968,1.2033392222,0.0013424183,Healthcare,-0.791009305,0.1174680581,4,1.7335114714
1037,Female,-1.053825762,1.4754233074,-0.464029263,Marketing,-1.045967986,-0.389953359,1,1.9317063323
1038,Male,0.388325648,1.1342523833,1.6838400354,Engineer,-0.791009305,1.1323108925,4,2.2476841106
1039,Male,-0.420686119,-0.237427449,0.0729380616,Entertainment,1.7585774967,-0.389953359,1,1.693512281
1040,Female,0.001406977,0.6959882151,0.9320857809,Artist,-0.791009305,1.6397323097,2,2.0968099812
1041,Female,-1.686965406,0.0151330457,1.0394792459,Entertainment,0.9937014561,0.6248894753,2,1.480762734
1042,Male,-0.209639571,1.685832085,-0.464029263,Artist,-0.791009305,0.1174680581,1,2.001881114
1043,Female,-0.104116297,1.3377743399,-0.034455403,Artist,-0.791009305,1.1323108925,3,2.021360076
1044,Female,0.5641977712,0.099851875,1.2900639973,Artist,0.4837840957,-0.389953359,4,0.9646077142
1045,Male,0.9159420176,-0.362986219,-0.857805301,Healthcare,0.4837840957,1.6397323097,3,1.3936393869
1046,Male,-0.315162845,1.347765696,-0.428231441,Entertainment,0.2288254155,1.1323108925,1,1.9438820755
1047,Male,-0.73725594,0.7841176605,-0.714614014,Engineer,-0.791009305,0.1174680581,1,1.5073207317
1048,Female,1.0214652915,-1.02044806,-0.249242333,Doctor,-1.045967986,-0.389953359,3,1.5540825366
1049,Female,-0.948302488,1.1555250081,-0.070253225,Artist,1.2486601363,0.6248894753,1,1.6434816502
1050,Male,-1.511093282,-0.383602956,1.1468727108,Entertainment,-0.791009305,-0.389953359,2,1.5970508998
1051,Male,-0.104116297,0.8533575398,-1.788548664,Entertainment,-1.045967986,1.1323108925,3,1.9179282485
1052,Male,-1.124174611,0.1331491078,1.1826705324,Doctor,-0.791009305,-0.389953359,2,1.5983626875
1053,Female,-0.104116297,-0.03029811,-0.499827085,Entertainment,-0.791009305,-0.897374776,4,1.5260819841
1054,Female,0.8104187437,0.0186967023,1.719637857,Artist,0.7387427759,0.1174680581,4,1.635072192
1055,Female,-0.385511694,1.2224036916,0.5383097429,Artist,0.9937014561,1.1323108925,2,2.0966279641
1056,Female,0.0365814016,1.5421708134,0.1803315265,Artist,-0.791009305,-1.404796194,4,1.6916849694
1057,Male,-0.068941872,-0.995305698,1.0752770675,Healthcare,-0.791009305,-0.897374776,4,1.6683171673
1058,Female,0.8104187437,0.0309180766,-1.072592231,Homemaker,0.9937014561,0.1174680581,3,1.4592761441
1059,Male,-1.440744433,-0.126341933,0.2161293482,Doctor,-0.791009305,1.1323108925,2,1.4708982634
1060,Female,-0.526209393,0.6182217956,-0.965198766,Artist,-1.045967986,0.1174680581,3,1.691112057
1061,Female,0.1421046755,-0.936079038,1.1110748891,Healthcare,-1.045967986,1.1323108925,2,1.7313536342
1062,Female,1.16216299,-0.235000664,1.325861819,Executive,-1.045967986,-1.404796194,4,1.6362108798
1063,Male,0.4938489219,0.4457889165,-0.39243362,Artist,1.2486601363,1.1323108925,3,1.8512772859
1064,Female,0.3179767987,1.36551839,-0.499827085,Doctor,1.2486601363,0.1174680581,1,1.6866022679
1065,Male,-0.913128064,0.2619217283,-1.072592231,Marketing,-0.791009305,-1.404796194,1,1.6801416131
1066,Female,1.0918141408,-1.201145125,-0.750411836,Artist,-0.791009305,1.1323108925,3,1.3011917375
1067,Male,-0.139290722,-0.805426206,-0.213444512,Doctor,-0.791009305,0.1174680581,3,1.2862520845
1068,Female,-0.666907091,-0.697663855,-0.17764669,,-0.791009305,0.1174680581,2,1.2778985681
1069,Female,1.2325118393,0.9126279259,-1.394772626,Artist,-1.045967986,1.6397323097,3,1.9367354689
1070,Male,-0.139290722,0.9071840579,1.2900639973,Artist,-0.026133265,0.1174680581,4,1.2687212775
1071,Male,1.267686264,0.1518856334,-1.179985696,Entertainment,-0.791009305,-0.389953359,3,1.3436965963
1072,Male,-0.913128064,0.781406658,1.2900639973,Artist,-0.791009305,0.1174680581,2,1.8015199521
1073,Male,1.0566397161,-0.976853391,0.8604901377,Healthcare,-0.791009305,1.6397323097,3,2.1708426407
1074,Male,-0.068941872,1.1281307647,0.7530966727,Entertainment,-0.791009305,0.6248894753,4,1.6733355001
1075,Female,1.5490816611,1.2087175014,0.7172988511,Doctor,-1.045967986,-0.389953359,4,1.6412845152
1076,Female,1.6194305103,-0.947404032,1.0752770675,Entertainment,-0.536050625,0.6248894753,3,2.1964648706
1077,Male,-0.174465146,-0.808312112,0.6815010295,Entertainment,-0.791009305,1.1323108925,2,1.2968210413
1078,Male,1.6194305103,1.2428236623,0.5383097429,Entertainment,-1.045967986,-1.404796194,4,1.8754580155
1079,Male,-0.73725594,0.4270961167,-0.213444512,Engineer,0.9937014561,0.1174680581,1,0.9483342389
1080,Male,1.4787328118,-0.347310503,1.5764465705,Engineer,-1.045967986,0.6248894753,4,2.149386043
1081,Female,1.1269885654,0.976489526,-1.788548664,Engineer,1.2486601363,0.6248894753,3,2.2896690381
1082,Female,1.4435583871,0.5964463236,-1.251581339,Artist,0.9937014561,1.6397323097,3,2.1175196515
1083,Male,1.0566397161,0.8210441386,0.9320857809,Entertainment,-1.045967986,0.1174680581,4,1.3844919081
1084,Female,-1.511093282,-0.21208832,-0.822007479,Artist,-0.791009305,-1.404796194,1,1.9328301801
1085,Female,-0.385511694,-1.264722507,-0.965198766,Lawyer,-0.791009305,-1.404796194,1,2.4396619797
1086,Male,1.3380351132,0.9291344333,-1.287379161,Healthcare,0.9937014561,-1.404796194,1,2.4233964657
1087,Female,1.5490816611,-1.037850948,-1.358974804,Engineer,-0.791009305,1.6397323097,3,1.7973453311
1088,Male,-0.174465146,-0.449607123,1.1826705324,Engineer,-1.045967986,-0.389953359,4,1.473887755
1089,Female,-1.370395584,1.1225338562,0.9678836026,,-1.045967986,-0.389953359,4,2.2164312378
1090,Female,1.2325118393,-1.248587669,-0.857805301,Artist,-1.045967986,-0.389953359,3,1.6707881499
1091,Female,-1.475918858,1.3594623602,1.5406487488,Executive,-0.281091945,0.1174680581,2,2.3157552637
1092,Female,-0.27998842,-0.358897853,1.2542661757,Artist,-1.045967986,1.1323108925,2,1.5792906735
1093,Male,1.3380351132,0.6701243764,-1.71695302,,0.7387427759,0.6248894753,3,1.830775888
1094,Female,-0.561383817,-0.936997281,0.1445337049,Artist,-1.045967986,-0.897374776,2,1.9137490641
1095,Female,-0.526209393,1.4390652653,0.3951184563,Healthcare,-0.791009305,-0.897374776,4,1.6506708214
1096,Female,0.1421046755,0.5380285915,0.1803315265,Healthcare,1.5036188165,-0.897374776,1,1.6854441061
1097,Female,-0.068941872,0.399811188,0.2161293482,Healthcare,-1.045967986,-0.389953359,4,1.1517527027
1098,Male,0.1421046755,-0.062371019,-1.71695302,Doctor,-0.791009305,1.1323108925,3,1.3344139096
1099,Male,1.5139072364,-0.682141179,-1.681155199,Artist,-0.791009305,-1.404796194,3,2.4198553156
1100,Male,1.4083839625,-1.035271123,0.2877249914,Artist,2.0135361769,1.6397323097,3,2.9935116451
1101,Female,-0.772430365,0.9953353662,0.1087358832,Entertainment,-1.045967986,0.1174680581,4,1.8909358047
1102,Male,0.7400698944,-0.936997281,-0.356635798,Entertainment,1.2486601363,-0.389953359,3,2.0087962795
1103,Female,1.3028606886,1.0763593614,0.2161293482,Engineer,0.2288254155,1.1323108925,3,1.9224037574
1104,Female,1.7601282089,-0.153604999,-0.034455403,Entertainment,-0.791009305,-0.897374776,4,1.6962948241
1105,Female,1.654604935,-1.006105983,1.1826705324,Entertainment,-0.536050625,1.6397323097,3,2.5621447199
1106,Female,0.5641977712,-0.444206981,0.1445337049,Artist,-0.791009305,0.6248894753,3,1.0358620763
1107,Female,1.16216299,1.3198248795,-0.60722055,Executive,-1.045967986,0.6248894753,3,1.7862346959
1108,Male,-0.455860543,1.6741135579,1.2184683541,Engineer,0.4837840957,1.6397323097,2,2.6162170226
1109,Female,-0.666907091,0.6345971254,-0.17764669,Lawyer,-1.045967986,1.1323108925,3,1.9153274975
1110,Female,1.654604935,-0.426454287,0.1803315265,Healthcare,-1.045967986,0.6248894753,3,1.5567536826
1111,Female,0.7048954697,0.7257655172,-0.750411836,Engineer,1.2486601363,1.6397323097,3,2.1399633122
1112,Female,-0.526209393,-0.401530554,-1.323176982,Healthcare,-1.045967986,1.1323108925,3,1.6154672814
1113,Male,0.8807675929,1.4059866618,-0.929400944,Artist,-0.026133265,-1.404796194,4,2.1120026934
1114,Male,1.6897793596,0.7995091588,1.5048509272,Lawyer,-0.791009305,0.6248894753,4,2.0662308158
1115,Male,0.2476279495,0.187237981,-0.070253225,Engineer,-1.045967986,1.6397323097,3,1.5805961898
1116,Female,-0.666907091,0.340497076,-0.249242333,Artist,-1.045967986,-1.404796194,4,1.8887070743
1117,Male,-1.26487231,-0.220483683,-0.070253225,Executive,-0.791009305,-0.389953359,2,1.5701604633
1118,Female,1.6194305103,1.2665449345,-1.251581339,Engineer,1.7585774967,0.6248894753,3,2.7876512976
1119,Female,-1.651790981,-0.116765973,-0.320837976,Executive,-0.791009305,1.6397323097,2,2.0406130071
1120,Female,1.0214652915,1.4090037453,-0.285040155,Executive,1.2486601363,0.1174680581,4,2.1944629193
1121,Female,0.1772791002,1.1868764406,-1.394772626,Entertainment,-0.791009305,-0.897374776,1,1.9244003282
1122,Female,1.267686264,-0.929607613,-0.893603123,Healthcare,0.7387427759,0.1174680581,3,1.4885560434
1123,Male,-1.26487231,-1.009188655,0.7172988511,Artist,-0.791009305,-0.897374776,2,1.8056895735
1124,Female,1.267686264,-0.396611396,1.719637857,Artist,0.9937014561,-0.897374776,4,1.9322018019
1125,Female,-0.27998842,-0.896419694,1.6480422137,Artist,-0.791009305,0.1174680581,2,1.5456622045
1126,Female,-0.842779214,1.0070320304,0.2161293482,Marketing,-0.536050625,0.1174680581,1,1.6889533249
1127,Female,0.8807675929,-1.178057877,-0.356635798,Artist,0.2288254155,-1.404796194,4,2.0902273463
1128,Male,-1.440744433,0.8246296581,0.1445337049,Healthcare,-1.045967986,1.1323108925,2,2.1115944432
1129,Male,0.4586744973,0.8720503396,-0.678816193,Artist,1.5036188165,1.1323108925,3,2.2229965421
1130,Male,0.1069302509,-0.228922771,-1.466368269,Artist,-0.791009305,1.1323108925,3,1.1697567387
1131,Female,-0.455860543,-0.018295365,0.1803315265,Healthcare,0.2288254155,-0.897374776,4,1.2211129478
1132,Male,-1.335221159,0.917197277,-0.965198766,Lawyer,-1.045967986,-0.389953359,1,1.7644839294
1133,Female,1.2325118393,0.5035726238,1.1468727108,Artist,-0.791009305,-0.389953359,4,1.1227110942
1134,Female,1.7601282089,-1.159933514,1.719637857,Lawyer,-1.045967986,0.6248894753,4,2.7117868029
1135,Female,0.0717558263,0.0355530164,-0.857805301,Artist,-1.045967986,1.1323108925,3,1.1290080554
1136,Female,0.2828023741,-0.806453763,0.03714024,Artist,-0.791009305,1.6397323097,3,1.578444292
1137,Male,1.5139072364,-0.463511943,-0.320837976,Healthcare,0.4837840957,-0.897374776,4,1.7973914602
1138,Male,-0.702081516,0.1609150209,1.7554356787,Entertainment,0.7387427759,-0.389953359,2,1.7035751621
1139,Male,0.4586744973,0.7326304752,-0.070253225,Entertainment,-0.791009305,0.1174680581,4,1.2627702303
1140,Female,-0.209639571,0.6590398741,1.3974574623,Entertainment,-1.045967986,0.1174680581,4,1.5479240184
1141,Male,0.8104187437,-0.739924887,-0.893603123,Marketing,-1.045967986,-1.404796194,3,2.1564258492
1142,Female,-0.73725594,0.1292575074,1.325861819,Artist,0.4837840957,-0.389953359,2,1.3480581405
1143,Female,0.2828023741,0.7059358454,-1.71695302,Executive,0.2288254155,0.1174680581,3,1.5633231677
1144,Female,1.3028606886,0.7640474965,1.4332552839,Lawyer,1.2486601363,1.1323108925,4,2.5383898237
1145,Female,-0.80760479,-1.012992803,-1.573761734,Lawyer,-0.791009305,1.1323108925,3,1.9977033938
1146,Female,-1.26487231,-0.135983483,-0.39243362,Marketing,1.2486601363,-0.389953359,1,1.1428913372
1147,Male,-1.686965406,-0.856323092,0.6099053862,Artist,-0.791009305,0.6248894753,2,1.3916038711
1148,Female,1.4083839625,0.2618124137,0.4667140996,Homemaker,-0.536050625,-0.389953359,4,1.048482607
1149,Female,1.4787328118,-1.289886732,1.6122443921,Healthcare,-1.045967986,0.6248894753,4,2.6284027825
1150,Female,0.6345466205,0.5980641799,0.430916278,Marketing,-0.791009305,1.6397323097,3,1.8631548092
1151,Male,0.4938489219,0.7990063115,0.0013424183,Lawyer,-1.045967986,0.1174680581,4,1.3902507711
1152,Female,1.4435583871,1.6748568973,0.3951184563,Healthcare,-1.045967986,1.1323108925,3,2.5297368028
1153,Female,1.3380351132,0.4206465542,1.6480422137,Executive,-0.791009305,1.1323108925,4,2.2620067342
1154,Female,1.4083839625,0.884227988,0.1445337049,Healthcare,-0.791009305,-0.897374776,4,1.375206113
1155,Female,-0.526209393,-0.795238084,0.3235228131,Artist,-1.045967986,1.1323108925,2,1.4259236975
1156,Male,1.4083839625,-0.585463331,1.1110748891,Healthcare,-1.045967986,-0.389953359,4,1.6679490467
1157,Male,-0.631732667,-1.04519689,-0.965198766,Engineer,-0.791009305,1.1323108925,3,1.7101960295
1158,Male,0.2124535248,-0.994212552,1.5048509272,Doctor,-0.536050625,-0.389953359,4,1.6713021642
1159,Female,-1.616616556,1.7014859383,-1.681155199,Healthcare,1.2486601363,-0.897374776,1,1.8974005342
1160,Male,0.5290233466,1.1598538669,1.1826705324,Healthcare,-0.281091945,-1.404796194,4,1.2506654042
1161,Female,-1.686965406,-0.052248485,1.6480422137,Doctor,-1.045967986,-0.389953359,2,2.0995312719
1162,Female,-1.018651338,0.9886234486,-1.072592231,Healthcare,0.7387427759,0.1174680581,1,0.880193084
1163,Female,-1.089000187,1.581545939,-0.786209658,Artist,0.7387427759,0.1174680581,1,1.2929243836
1164,Female,1.1973374147,0.292354918,-1.108390053,Healthcare,-0.026133265,1.1323108925,3,1.0592847234
1165,Female,-0.983476913,0.5687678622,-1.71695302,Healthcare,-0.791009305,-1.404796194,1,1.8884566434
1166,Male,-1.053825762,1.7220589495,-1.179985696,Artist,-0.026133265,-1.404796194,1,1.7068763358
1167,Female,0.8807675929,-0.756081587,-0.106051047,Artist,1.2486601363,1.1323108925,3,1.8884438347
1168,Female,-0.174465146,1.6357441268,0.1087358832,Artist,-1.045967986,-1.404796194,4,1.9447257612
1169,Female,0.1069302509,0.1931628333,-1.144187874,Artist,0.2288254155,-0.897374776,1,1.1176567939
1170,Female,-1.229697885,-0.676128875,-0.750411836,Engineer,-0.791009305,1.1323108925,2,1.8542020634
1171,Male,-1.370395584,1.5313268033,0.5383097429,Entertainment,-0.791009305,0.6248894753,2,2.3714756785
1172,Female,1.0918141408,-0.450153696,-0.034455403,Lawyer,-0.791009305,-0.897374776,4,1.415237721
1173,Female,1.16216299,1.6123726614,1.1826705324,Executive,-1.045967986,-0.897374776,4,1.7796981314
1174,Female,-0.596558242,-0.9760226,0.8604901377,Artist,0.4837840957,-0.389953359,2,1.0571739217
1175,Female,-1.159349036,-1.108183973,1.1468727108,Artist,-0.026133265,-1.404796194,2,2.0827430856
1176,Male,0.4235000726,-1.272177764,-1.000996588,Executive,-1.045967986,1.1323108925,3,1.4367532437
1177,Male,0.2828023741,-1.318395984,-1.000996588,Artist,-1.045967986,-1.404796194,3,2.3948849177
1178,Male,1.6194305103,1.4756637996,-0.213444512,Engineer,-0.791009305,-0.897374776,4,1.9492205835
1179,Female,-0.385511694,1.1018515304,1.6838400354,Artist,0.9937014561,-0.389953359,4,1.9282838938
1180,Male,0.7400698944,-0.497508789,-0.464029263,Lawyer,-0.791009305,1.1323108925,3,0.8450220404
1181,Female,-0.315162845,1.4958214152,1.4332552839,Artist,0.2288254155,-0.897374776,4,1.6577439016
1182,Female,1.5139072364,1.15239861,-0.678816193,Executive,-0.791009305,1.1323108925,3,1.7881360341
1183,Female,0.8455931683,-0.0562494,-1.179985696,Entertainment,0.9937014561,1.6397323097,3,1.7840164234
1184,Female,0.4586744973,-0.815767369,-1.323176982,Healthcare,-1.045967986,-1.404796194,3,2.24885451
1185,Female,-1.300046735,0.6054538481,0.9678836026,Doctor,1.7585774967,1.1323108925,2,2.2017175543
1186,Male,0.5641977712,-1.230900564,1.5048509272,Healthcare,-0.791009305,1.6397323097,2,2.2725378642
1187,Female,1.3732095379,1.2616039138,1.0752770675,Artist,-0.536050625,-0.897374776,4,1.4164336213
1188,Female,0.2124535248,-0.86161392,0.1087358832,Entertainment,-0.791009305,1.1323108925,3,1.3733289388
1189,Female,1.7601282089,0.2583362088,-1.323176982,,-0.536050625,0.6248894753,3,1.3550982656
1190,Female,-1.018651338,0.671108208,-0.678816193,Entertainment,-0.791009305,0.6248894753,1,1.7779380525
1191,Male,1.6897793596,0.688292466,-0.678816193,Artist,0.7387427759,0.1174680581,3,1.7995144791
1192,Female,1.5490816611,-1.05252097,-0.285040155,Artist,1.2486601363,1.1323108925,3,2.125722941
1193,Male,1.2325118393,1.3509358199,1.1468727108,Artist,0.4837840957,-0.897374776,4,1.5126554544
1194,Female,-1.159349036,1.0244130547,0.8962879593,Executive,-0.536050625,1.1323108925,2,1.9064615316
1195,Female,-1.370395584,0.7123198191,0.2161293482,Doctor,-0.026133265,1.6397323097,2,1.8865229824
1196,Female,0.3531512234,0.198978371,-0.464029263,Doctor,-0.791009305,-0.897374776,4,1.3405477347
1197,Female,0.1772791002,-0.872960777,-0.571422728,Entertainment,-1.045967986,0.6248894753,3,1.0947738078
1198,Male,1.16216299,0.6181999326,-0.141848868,Artist,-0.791009305,0.1174680581,3,1.3198166215
1199,Male,1.1973374147,0.3484333173,0.0729380616,Artist,-0.791009305,1.1323108925,3,1.3609836615
1200,Male,1.3380351132,0.2621403575,-1.466368269,Executive,1.2486601363,0.1174680581,3,1.9732738625
1201,Male,-1.686965406,-0.676260053,-0.141848868,Artist,-1.045967986,-1.404796194,1,2.4676847617
1202,Male,1.4083839625,-0.231240241,-1.645357377,Healthcare,0.4837840957,-1.404796194,3,2.4199518467
1203,Female,-0.596558242,0.0024962758,-0.070253225,Artist,-1.045967986,-0.897374776,4,1.6395201537
1204,Female,-1.686965406,-0.085064734,0.6457032078,Entertainment,-1.045967986,-0.389953359,2,1.8152858729
1205,Female,0.1772791002,0.1409978974,0.5383097429,Doctor,2.0135361769,0.6248894753,2,2.190747564
1206,Female,0.2476279495,-0.521077021,0.8962879593,Healthcare,-1.045967986,1.1323108925,2,1.6923783577
1207,Female,-0.631732667,0.7107456886,1.0752770675,Executive,-0.026133265,1.6397323097,2,1.7886444717
1208,Female,-0.80760479,0.7716776569,-0.643018371,Healthcare,-1.045967986,0.6248894753,3,1.9152316412
1209,Male,-1.475918858,1.1927357042,0.5025119213,Doctor,-0.791009305,-0.389953359,1,2.1237758806
1210,Female,0.388325648,0.4756099444,-1.502166091,Artist,-0.791009305,-0.897374776,3,1.856135723
1211,Male,1.5139072364,-0.31281081,0.824692316,Artist,0.9937014561,0.6248894753,4,2.0981121155
1212,Female,1.5490816611,0.8906119618,-0.356635798,Artist,-0.791009305,0.6248894753,3,1.5562102145
1213,Female,-1.440744433,-0.747074063,1.0036814242,Healthcare,-1.045967986,-1.404796194,2,2.3737619274
1214,Female,1.1269885654,0.3188527816,1.0752770675,Lawyer,-1.045967986,1.1323108925,4,2.0937388141
1215,Male,-0.983476913,-0.029707811,-1.036794409,Entertainment,-0.026133265,-0.897374776,1,0.9478985267
1216,Male,1.654604935,0.5314915773,-1.394772626,Artist,-1.045967986,1.6397323097,3,1.9218638847
1217,Female,1.0214652915,-1.113868333,1.0752770675,Artist,-0.281091945,-0.389953359,4,1.6418040354
1218,Male,1.3028606886,0.6549077815,0.430916278,Artist,-0.791009305,-0.897374776,4,1.1409142725
1219,Male,-1.686965406,1.578397678,0.1445337049,Healthcare,-0.791009305,-1.404796194,1,2.3610045892
1220,Female,0.4586744973,1.4167650832,-0.249242333,Artist,-0.791009305,1.1323108925,3,1.881817664
1221,Male,0.6697210451,1.3166984815,-1.609559555,Lawyer,-0.791009305,-0.389953359,3,2.0553052471
1222,Male,0.7400698944,-0.645717549,0.8962879593,Artist,-1.045967986,0.1174680581,4,1.5595648332
1223,Female,-0.983476913,-0.127763023,-1.537963912,Healthcare,-1.045967986,0.1174680581,1,1.9816563365
1224,Male,0.8807675929,1.6201777251,-1.179985696,,0.9937014561,0.6248894753,3,2.3236987183
1225,Female,0.4586744973,0.6308804284,0.5383097429,Executive,-1.045967986,-0.897374776,4,0.9766244844
1226,Male,-0.948302488,0.3456785889,-0.213444512,Homemaker,-1.045967986,-0.389953359,1,1.7272109984
1227,Female,1.3380351132,1.4545004894,-0.213444512,Entertainment,2.5234535373,-0.897374776,1,3.1140332139
1228,Male,-0.174465146,1.0076879181,-0.320837976,Healthcare,1.2486601363,0.6248894753,1,1.5932693751
1229,Female,-0.772430365,1.5843881191,0.03714024,Engineer,0.9937014561,1.1323108925,1,2.1626929099
1230,Female,1.6194305103,-0.564212569,-0.17764669,Artist,-0.026133265,1.1323108925,3,1.3411979118
1231,Male,1.4083839625,-0.896660187,-0.141848868,Artist,1.2486601363,-0.897374776,4,2.2757656551
1232,Female,-0.27998842,-1.07952168,-1.358974804,Healthcare,-0.791009305,-0.389953359,3,1.7533626895
1233,Male,-0.27998842,0.9900008128,-0.070253225,Doctor,2.5234535373,0.6248894753,1,2.468692632
1234,Male,-0.983476913,1.6037805324,-1.072592231,Entertainment,1.7585774967,1.6397323097,1,2.7009959111
1235,Female,0.3531512234,1.0415535869,1.6838400354,Artist,-0.791009305,-1.404796194,4,1.5970860806
1236,Female,0.5290233466,0.5467956239,0.5741075645,Healthcare,-0.791009305,1.6397323097,3,1.9398578543
1237,Female,-0.385511694,0.7645940696,1.1110748891,Marketing,-1.045967986,0.1174680581,4,1.5511251561
1238,Female,0.7400698944,1.0182695732,-1.000996588,Executive,-0.026133265,-0.389953359,3,1.6116622703
1239,Female,-0.842779214,-0.495584852,0.7888944944,Executive,-0.791009305,0.6248894753,2,0.9721315503
1240,Female,-1.616616556,1.2351279132,0.2877249914,Homemaker,-0.281091945,-1.404796194,1,2.000178397
1241,Female,0.7400698944,0.9420554212,-1.537963912,Marketing,-0.791009305,0.1174680581,3,1.5490403933
1242,Male,-0.702081516,1.3104019594,0.9678836026,Doctor,1.2486601363,0.6248894753,2,2.1936018993
1243,Male,1.3732095379,-0.375535538,-1.358974804,Artist,-0.281091945,-0.389953359,3,1.3411736581
1244,Female,-1.018651338,-0.19219306,-1.179985696,Healthcare,-0.791009305,-0.389953359,1,1.5876212297
1245,Female,0.3179767987,-0.698232291,-0.249242333,Engineer,-1.045967986,1.1323108925,3,1.1995225468
1246,Female,0.7400698944,-1.199330502,1.5406487488,Engineer,-1.045967986,0.6248894753,2,2.2037996981
1247,Female,-0.174465146,1.4600318091,1.0752770675,Lawyer,-0.791009305,0.6248894753,4,1.9252621599
1248,Female,1.3380351132,-0.216045509,1.1468727108,Doctor,-1.045967986,-0.389953359,4,1.4584443684
1249,Female,-1.72213983,0.7072694837,0.430916278,Entertainment,-1.045967986,1.6397323097,2,2.3215797543
1250,Female,1.654604935,-0.552800123,-1.681155199,Artist,1.2486601363,1.1323108925,3,2.1905151751
